log_id,timestamp,user_action,exception_type,exception_message,origin_file,origin_line,origin_function,db_error_message,db_error_detail,http_status,session_id,resolution_hint,source_log_file,python_traceback,bug_id,execution_id,test_case_id,module
logs_008.txt:361,1997-08-29T21:11:58,The user processed the POS receipt after verifying the related documents.,AccessError,Access Denied: You do not have the required permissions.,/odoo/addons/quality/models/record.py,124,action_confirm,"duplicate key value violates unique constraint ""quality_unique_id""",Key (name)=(Test_Record_001) already exists.,403,412c4038-0c61-4a70-b836-67b68355dbfb,The manager verified the transfer which resulted in an AccessError.,logs_008.txt,"Traceback (most recent call last): File ""/odoo/addons/quality/models/record.py"", line 124, in action_confirm self._validate_permissions() File ""/odoo/odoo/models.py"", line 1110, in _validate_permissions raise AccessError(""Access Denied"") odoo.exceptions.AccessError: Access Denied: You do not have the required permissions.",BUG-003762,EXEC-001439,TC-007137,Quality
logs_008.txt:362,1990-06-03T02:28:56,The system deleted the POS receipt but encountered a permission error.,AccessError,Access Denied: You do not have the required permissions.,/odoo/addons/quality/models/record.py,462,action_confirm,"duplicate key value violates unique constraint ""quality_unique_id""",Key (name)=(Test_Record_001) already exists.,502,f59ea918-d059-4f71-9c92-161c4b0d4929,The background job attempted to confirm the incoming shipment but encountered a permission error.,logs_008.txt,"Traceback (most recent call last): File ""/odoo/addons/quality/models/record.py"", line 462, in action_confirm self._validate_permissions() File ""/odoo/odoo/models.py"", line 2024, in _validate_permissions raise AccessError(""Access Denied"") odoo.exceptions.AccessError: Access Denied: You do not have the required permissions.",BUG-003122,EXEC-011775,TC-019580,Quality
logs_008.txt:363,2015-04-12T11:35:01,The manager processed the employee record but the system raised a validation exception.,AccessError,Access Denied: You do not have the required permissions.,/odoo/addons/pos/models/record.py,12,action_confirm,"duplicate key value violates unique constraint ""pos_unique_id""",Key (name)=(Test_Record_001) already exists.,500,e6fc86f7-83e3-4048-a493-44da0817421e,The warehouse operator processed the employee record but the system raised a validation exception.,logs_008.txt,"Traceback (most recent call last): File ""/odoo/addons/pos/models/record.py"", line 12, in action_confirm self._validate_permissions() File ""/odoo/odoo/models.py"", line 1612, in _validate_permissions raise AccessError(""Access Denied"") odoo.exceptions.AccessError: Access Denied: You do not have the required permissions.",BUG-004232,EXEC-003336,TC-012801,POS
logs_008.txt:364,2019-10-25T09:54:49,The background job rejected the POS receipt and successfully completed the transaction.,AccessError,Access Denied: You do not have the required permissions.,/odoo/addons/crm/models/record.py,90,action_confirm,"duplicate key value violates unique constraint ""crm_unique_id""",Key (name)=(Test_Record_001) already exists.,500,2710551f-bc3d-4c03-9db4-3bc5a984b52f,The sales representative updated the invoice while ensuring all mandatory fields were populated.,logs_008.txt,"Traceback (most recent call last): File ""/odoo/addons/crm/models/record.py"", line 90, in action_confirm self._validate_permissions() File ""/odoo/odoo/models.py"", line 1834, in _validate_permissions raise AccessError(""Access Denied"") odoo.exceptions.AccessError: Access Denied: You do not have the required permissions.",BUG-009087,EXEC-013471,TC-011648,CRM
logs_008.txt:365,1977-03-18T11:19:21,The sales representative verified the employee record but encountered a permission error.,AccessError,Access Denied: You do not have the required permissions.,/odoo/addons/inventory/models/record.py,21,action_confirm,"duplicate key value violates unique constraint ""inventory_unique_id""",Key (name)=(Test_Record_001) already exists.,502,8615bc11-29ec-4687-a7dc-094776407ab8,The manager updated the invoice which resulted in an AccessError.,logs_008.txt,"Traceback (most recent call last): File ""/odoo/addons/inventory/models/record.py"", line 21, in action_confirm self._validate_permissions() File ""/odoo/odoo/models.py"", line 2021, in _validate_permissions raise AccessError(""Access Denied"") odoo.exceptions.AccessError: Access Denied: You do not have the required permissions.",BUG-003623,EXEC-010178,TC-000576,Inventory
logs_008.txt:366,2013-01-11T23:21:42,The user processed the subscription renewal while ensuring all mandatory fields were populated.,AccessError,Access Denied: You do not have the required permissions.,/odoo/addons/quality/models/record.py,108,action_confirm,"duplicate key value violates unique constraint ""quality_unique_id""",Key (name)=(Test_Record_001) already exists.,403,3b878745-d40c-491a-8176-5eead42b9319,The background job attempted to confirm the manufacturing order which resulted in an AccessError.,logs_008.txt,"Traceback (most recent call last): File ""/odoo/addons/quality/models/record.py"", line 108, in action_confirm self._validate_permissions() File ""/odoo/odoo/models.py"", line 2174, in _validate_permissions raise AccessError(""Access Denied"") odoo.exceptions.AccessError: Access Denied: You do not have the required permissions.",BUG-003272,EXEC-006411,TC-013634,Quality
logs_008.txt:367,1997-07-11T00:46:13,The sales representative verified the subscription renewal and successfully completed the transaction.,AccessError,Access Denied: You do not have the required permissions.,/odoo/addons/pos/models/record.py,311,action_confirm,"duplicate key value violates unique constraint ""pos_unique_id""",Key (name)=(Test_Record_001) already exists.,500,b6890533-743f-4916-b7f0-b5e91d6bdc3c,The system calculated the invoice but the system raised a validation exception.,logs_008.txt,"Traceback (most recent call last): File ""/odoo/addons/pos/models/record.py"", line 311, in action_confirm self._validate_permissions() File ""/odoo/odoo/models.py"", line 1990, in _validate_permissions raise AccessError(""Access Denied"") odoo.exceptions.AccessError: Access Denied: You do not have the required permissions.",BUG-000978,EXEC-000541,TC-015866,POS
logs_008.txt:368,2005-12-01T15:01:12,The manager processed the employee record while ensuring all mandatory fields were populated.,AccessError,Access Denied: You do not have the required permissions.,/odoo/addons/website/models/record.py,378,action_confirm,"duplicate key value violates unique constraint ""website_unique_id""",Key (name)=(Test_Record_001) already exists.,403,fae04f4e-df47-47fe-b4b4-3a4b29693d8b,The background job rejected the subscription renewal triggering a workflow notification.,logs_008.txt,"Traceback (most recent call last): File ""/odoo/addons/website/models/record.py"", line 378, in action_confirm self._validate_permissions() File ""/odoo/odoo/models.py"", line 2211, in _validate_permissions raise AccessError(""Access Denied"") odoo.exceptions.AccessError: Access Denied: You do not have the required permissions.",BUG-006713,EXEC-015559,TC-009985,Website
logs_008.txt:369,2000-05-15T18:11:33,The manager processed the subscription renewal after verifying the related documents.,AccessError,Access Denied: You do not have the required permissions.,/odoo/addons/helpdesk/models/record.py,104,action_confirm,"duplicate key value violates unique constraint ""helpdesk_unique_id""",Key (name)=(Test_Record_001) already exists.,400,deeb61f9-bed4-4a39-b64a-9b113247ceb1,The API endpoint verified the POS receipt while ensuring all mandatory fields were populated.,logs_008.txt,"Traceback (most recent call last): File ""/odoo/addons/helpdesk/models/record.py"", line 104, in action_confirm self._validate_permissions() File ""/odoo/odoo/models.py"", line 2280, in _validate_permissions raise AccessError(""Access Denied"") odoo.exceptions.AccessError: Access Denied: You do not have the required permissions.",BUG-008156,EXEC-000061,TC-014398,Helpdesk
logs_008.txt:370,1986-03-09T12:38:26,The warehouse operator calculated the transfer triggering a workflow notification.,AccessError,Access Denied: You do not have the required permissions.,/odoo/addons/helpdesk/models/record.py,192,action_confirm,"duplicate key value violates unique constraint ""helpdesk_unique_id""",Key (name)=(Test_Record_001) already exists.,503,c5071ac1-4606-471c-a70d-97ca2994b3e4,The accountant validated the transfer but encountered a permission error.,logs_008.txt,"Traceback (most recent call last): File ""/odoo/addons/helpdesk/models/record.py"", line 192, in action_confirm self._validate_permissions() File ""/odoo/odoo/models.py"", line 2708, in _validate_permissions raise AccessError(""Access Denied"") odoo.exceptions.AccessError: Access Denied: You do not have the required permissions.",BUG-002040,EXEC-015592,TC-003436,Helpdesk
logs_008.txt:371,1980-10-09T07:43:17,The system validated the subscription renewal after verifying the related documents.,AccessError,Access Denied: You do not have the required permissions.,/odoo/addons/project/models/record.py,88,action_confirm,"duplicate key value violates unique constraint ""project_unique_id""",Key (name)=(Test_Record_001) already exists.,404,058b1568-6286-4055-b7db-d496a4bc1c96,The API endpoint configured the subscription renewal while ensuring all mandatory fields were populated.,logs_008.txt,"Traceback (most recent call last): File ""/odoo/addons/project/models/record.py"", line 88, in action_confirm self._validate_permissions() File ""/odoo/odoo/models.py"", line 1028, in _validate_permissions raise AccessError(""Access Denied"") odoo.exceptions.AccessError: Access Denied: You do not have the required permissions.",BUG-000228,EXEC-016427,TC-005219,Project
logs_008.txt:372,2012-11-23T10:36:52,The API endpoint verified the subscription renewal which resulted in an AccessError.,AccessError,Access Denied: You do not have the required permissions.,/odoo/addons/rental/models/record.py,217,action_confirm,"duplicate key value violates unique constraint ""rental_unique_id""",Key (name)=(Test_Record_001) already exists.,404,0af69394-49be-4a14-b198-1064d7ac33f0,The accountant verified the invoice which resulted in an AccessError.,logs_008.txt,"Traceback (most recent call last): File ""/odoo/addons/rental/models/record.py"", line 217, in action_confirm self._validate_permissions() File ""/odoo/odoo/models.py"", line 1734, in _validate_permissions raise AccessError(""Access Denied"") odoo.exceptions.AccessError: Access Denied: You do not have the required permissions.",BUG-000399,EXEC-019843,TC-011055,Rental
logs_008.txt:373,1971-07-18T22:00:27,The API endpoint escalated the incoming shipment and successfully completed the transaction.,AccessError,Access Denied: You do not have the required permissions.,/odoo/addons/sales/models/record.py,132,action_confirm,"duplicate key value violates unique constraint ""sales_unique_id""",Key (name)=(Test_Record_001) already exists.,500,f6408d48-043a-4ea3-8bd6-45f967003c8d,The background job verified the subscription renewal while ensuring all mandatory fields were populated.,logs_008.txt,"Traceback (most recent call last): File ""/odoo/addons/sales/models/record.py"", line 132, in action_confirm self._validate_permissions() File ""/odoo/odoo/models.py"", line 1258, in _validate_permissions raise AccessError(""Access Denied"") odoo.exceptions.AccessError: Access Denied: You do not have the required permissions.",BUG-007452,EXEC-010804,TC-001415,Sales
logs_008.txt:374,1993-03-29T10:44:18,The user deleted the POS receipt but encountered a permission error.,AccessError,Access Denied: You do not have the required permissions.,/odoo/addons/sales/models/record.py,271,action_confirm,"duplicate key value violates unique constraint ""sales_unique_id""",Key (name)=(Test_Record_001) already exists.,500,8bd6044e-e930-4ea6-9e96-5325b08a158f,The background job escalated the incoming shipment which resulted in an AccessError.,logs_008.txt,"Traceback (most recent call last): File ""/odoo/addons/sales/models/record.py"", line 271, in action_confirm self._validate_permissions() File ""/odoo/odoo/models.py"", line 1132, in _validate_permissions raise AccessError(""Access Denied"") odoo.exceptions.AccessError: Access Denied: You do not have the required permissions.",BUG-007372,EXEC-003832,TC-007576,Sales
