screenshot_id,source_file,record_index,bug_id,execution_id,test_case_id,screen_name,module,buttons_json,labels_json,menus_json,dialog_boxes_json,tables_json,warning_messages_json,error_messages_json,field_values_json,captured_time,user_action
ocr_batch_009.json:1148,ocr_batch_009.json,1148,BUG-004679,EXEC-000674,TC-014282,eCommerce Dashboard,eCommerce,"[""Hotel"", ""Produce""]","[""Get"", ""Season"", ""Maybe"", ""Usually"", ""Serve"", ""Cup"", ""Night"", ""Catch""]","[""File"", ""Edit"", ""View"", ""Reports"", ""Configuration""]","[""Confirm Voice?""]","[""Will List""]","[""""]","[""The warehouse operator attempted to confirm the incoming shipment after verifying the related documents.""]","{""detail"": ""out"", ""answer"": ""different"", ""federal"": ""pick"", ""whole"": ""leader"", ""compare"": ""war""}",2024-11-16T00:59:54,The sales representative configured the subscription renewal due to missing configuration settings. The manager deleted the employee record while ensuring all mandatory fields were populated.
ocr_batch_009.json:1149,ocr_batch_009.json,1149,BUG-008260,EXEC-016978,TC-014206,Website Dashboard,POS,"[""Example"", ""Let"", ""Matter""]","[""Imagine"", ""Recent"", ""Receive"", ""Daughter"", ""And"", ""Involve"", ""Born"", ""Fund""]","[""File"", ""Edit"", ""View"", ""Reports"", ""Configuration""]","[""Confirm Serve?""]","[""Serve List""]","[""The system deleted the incoming shipment but encountered a permission error.""]","[""""]","{""own"": ""artist"", ""center"": ""off"", ""black"": ""the""}",2018-06-14T06:52:40,The warehouse operator verified the incoming shipment triggering a workflow notification.
ocr_batch_009.json:1150,ocr_batch_009.json,1150,BUG-003505,EXEC-010928,TC-015208,Studio Dashboard,Studio,"[""Mr"", ""Remain"", ""Form"", ""Entire""]","[""Politics"", ""Mrs"", ""Air"", ""Money""]","[""File"", ""Edit"", ""View"", ""Reports"", ""Configuration""]","[""Confirm Property?""]","[""Start List""]","[""The API endpoint calculated the invoice due to missing configuration settings.""]","[""""]","{""her"": ""newspaper"", ""population"": ""state"", ""move"": ""spring""}",2023-11-25T12:49:29,The system attempted to confirm the subscription renewal after verifying the related documents. The sales representative configured the employee record triggering a workflow notification.
ocr_batch_009.json:1151,ocr_batch_009.json,1151,BUG-007686,EXEC-014780,TC-014219,HR Dashboard,Sales,"[""Other"", ""Store"", ""Congress"", ""Activity"", ""Suddenly""]","[""Become"", ""Involve"", ""Report"", ""Total"", ""North""]","[""File"", ""Edit"", ""View"", ""Reports"", ""Configuration""]","[""Confirm Black?""]","[""Across List""]","[""The system attempted to confirm the manufacturing order due to missing configuration settings.""]","[""""]","{""physical"": ""old"", ""writer"": ""memory"", ""benefit"": ""while"", ""out"": ""lose"", ""people"": ""still""}",1977-12-29T15:43:16,The system calculated the incoming shipment but encountered a permission error.
ocr_batch_009.json:1152,ocr_batch_009.json,1152,BUG-001314,EXEC-001514,TC-009023,Helpdesk Dashboard,Subscriptions,"[""Wait"", ""Appear"", ""Two"", ""Ok"", ""Buy""]","[""Important"", ""Interview"", ""Again"", ""Huge"", ""Recent"", ""Face"", ""Put""]","[""File"", ""Edit"", ""View"", ""Reports"", ""Configuration""]","[""Confirm Model?""]","[""This List""]","[""""]","[""The manager rejected the subscription renewal due to missing configuration settings.""]","{""shake"": ""choice"", ""serious"": ""dinner"", ""get"": ""successful"", ""window"": ""alone"", ""view"": ""try"", ""than"": ""situation""}",2002-07-13T21:30:57,The warehouse operator configured the transfer but the system raised a validation exception.
ocr_batch_009.json:1153,ocr_batch_009.json,1153,BUG-001479,EXEC-016331,TC-010991,Accounting Dashboard,POS,"[""True"", ""Per""]","[""Tell"", ""Interesting"", ""Middle"", ""Family"", ""Truth"", ""Its"", ""Seem"", ""End""]","[""File"", ""Edit"", ""View"", ""Reports"", ""Configuration""]","[""Confirm Help?""]","[""Another List""]","[""""]","[""The API endpoint updated the transfer which resulted in an AccessError.""]","{""throughout"": ""bag"", ""security"": ""process"", ""east"": ""year"", ""social"": ""president""}",2021-03-07T19:34:06,The API endpoint configured the invoice but encountered a permission error.
ocr_batch_009.json:1154,ocr_batch_009.json,1154,BUG-005969,EXEC-014308,TC-005233,Accounting Dashboard,Helpdesk,"[""Of"", ""Project"", ""Future"", ""Serve""]","[""Full"", ""Political"", ""Throughout"", ""Yes"", ""Million""]","[""File"", ""Edit"", ""View"", ""Reports"", ""Configuration""]","[""Confirm Friend?""]","[""Safe List""]","[""""]","[""""]","{""various"": ""change"", ""recently"": ""once""}",1975-03-08T00:22:21,The sales representative verified the invoice triggering a workflow notification.
ocr_batch_009.json:1155,ocr_batch_009.json,1155,BUG-005851,EXEC-011855,TC-001658,Documents Dashboard,Payroll,"[""Still"", ""Everyone"", ""Happy"", ""Marriage""]","[""Thought"", ""Use"", ""Cost"", ""Thing"", ""Southern"", ""Later""]","[""File"", ""Edit"", ""View"", ""Reports"", ""Configuration""]","[""Confirm Career?""]","[""Three List""]","[""The manager processed the transfer and successfully completed the transaction.""]","[""The system processed the invoice but the system raised a validation exception.""]","{""face"": ""avoid"", ""bad"": ""career"", ""daughter"": ""increase"", ""successful"": ""tax"", ""least"": ""agent""}",2017-08-29T15:28:18,The sales representative calculated the POS receipt which resulted in an AccessError.
ocr_batch_009.json:1156,ocr_batch_009.json,1156,BUG-006033,EXEC-010263,TC-004576,Studio Dashboard,Maintenance,"[""Suggest"", ""Than""]","[""Fast"", ""South"", ""Road"", ""Protect"", ""Yet""]","[""File"", ""Edit"", ""View"", ""Reports"", ""Configuration""]","[""Confirm Culture?""]","[""Financial List""]","[""""]","[""The warehouse operator rejected the manufacturing order triggering a workflow notification.""]","{""until"": ""manager"", ""agreement"": ""toward"", ""expect"": ""present"", ""opportunity"": ""people"", ""heavy"": ""pressure"", ""nothing"": ""growth""}",1985-11-19T14:21:01,The accountant calculated the invoice but the system raised a validation exception.
ocr_batch_009.json:1157,ocr_batch_009.json,1157,BUG-007163,EXEC-007495,TC-007963,Subscriptions Dashboard,Helpdesk,"[""Dinner"", ""Clear"", ""Director"", ""Require""]","[""Local"", ""Call"", ""Case"", ""Sister"", ""Moment"", ""Wear"", ""Simple""]","[""File"", ""Edit"", ""View"", ""Reports"", ""Configuration""]","[""Confirm Most?""]","[""Could List""]","[""The manager deleted the POS receipt and successfully completed the transaction.""]","[""The accountant calculated the manufacturing order which resulted in an AccessError.""]","{""your"": ""plan"", ""create"": ""audience"", ""development"": ""fact""}",1990-11-17T00:34:43,The system calculated the invoice and successfully completed the transaction.
ocr_batch_009.json:1158,ocr_batch_009.json,1158,BUG-005243,EXEC-007282,TC-014226,Inventory Dashboard,CRM,"[""Cup"", ""Hit"", ""Open""]","[""Add"", ""Leave"", ""Story""]","[""File"", ""Edit"", ""View"", ""Reports"", ""Configuration""]","[""Confirm Whether?""]","[""Interest List""]","[""""]","[""The API endpoint validated the invoice triggering a workflow notification.""]","{""improve"": ""meet"", ""class"": ""less"", ""pattern"": ""measure"", ""eat"": ""best"", ""general"": ""analysis"", ""debate"": ""suggest""}",1983-06-18T10:59:54,The background job rejected the incoming shipment while ensuring all mandatory fields were populated.
ocr_batch_009.json:1159,ocr_batch_009.json,1159,BUG-007257,EXEC-008436,TC-018746,POS Dashboard,Manufacturing,"[""Range"", ""Wall"", ""Today"", ""Light"", ""Clear""]","[""Book"", ""Write"", ""Debate"", ""Three"", ""Remember"", ""Evening""]","[""File"", ""Edit"", ""View"", ""Reports"", ""Configuration""]","[""Confirm Imagine?""]","[""Economy List""]","[""The warehouse operator updated the employee record but the system raised a validation exception.""]","[""""]","{""inside"": ""election"", ""window"": ""cell"", ""trade"": ""rather"", ""again"": ""reality"", ""leader"": ""yes""}",1996-03-28T11:43:55,The manager configured the POS receipt after verifying the related documents.
ocr_batch_009.json:1160,ocr_batch_009.json,1160,BUG-007158,EXEC-010786,TC-001943,Quality Dashboard,Rental,"[""Bag"", ""Same"", ""Relationship"", ""Visit"", ""Dinner""]","[""Story"", ""Buy"", ""Any"", ""Mrs"", ""Per"", ""Positive"", ""Policy"", ""Herself""]","[""File"", ""Edit"", ""View"", ""Reports"", ""Configuration""]","[""Confirm Practice?""]","[""Letter List""]","[""The user attempted to confirm the incoming shipment after verifying the related documents.""]","[""The warehouse operator configured the POS receipt which resulted in an AccessError.""]","{""so"": ""study"", ""actually"": ""allow"", ""read"": ""buy"", ""avoid"": ""where""}",2018-03-15T04:02:51,The user updated the incoming shipment while ensuring all mandatory fields were populated. The warehouse operator configured the invoice but the system raised a validation exception.
ocr_batch_009.json:1161,ocr_batch_009.json,1161,BUG-003255,EXEC-012783,TC-017414,Subscriptions Dashboard,Knowledge,"[""Increase"", ""Very"", ""Level"", ""Them"", ""Whatever""]","[""Theory"", ""Line"", ""Space"", ""On"", ""Television"", ""Blue""]","[""File"", ""Edit"", ""View"", ""Reports"", ""Configuration""]","[""Confirm For?""]","[""Lead List""]","[""The accountant escalated the employee record but the system raised a validation exception.""]","[""The system escalated the subscription renewal but encountered a permission error.""]","{""his"": ""really"", ""cause"": ""himself"", ""court"": ""bring""}",1994-10-12T22:29:53,The user updated the incoming shipment but encountered a permission error. The user attempted to confirm the transfer and successfully completed the transaction.
ocr_batch_009.json:1162,ocr_batch_009.json,1162,BUG-001233,EXEC-019360,TC-001809,HR Dashboard,Knowledge,"[""Back"", ""Say""]","[""Value"", ""Truth"", ""These"", ""Democratic"", ""Find"", ""Recent"", ""Per"", ""Weight""]","[""File"", ""Edit"", ""View"", ""Reports"", ""Configuration""]","[""Confirm Feel?""]","[""Everybody List""]","[""""]","[""The manager rejected the incoming shipment triggering a workflow notification.""]","{""whatever"": ""owner"", ""walk"": ""alone"", ""despite"": ""realize""}",2016-03-26T13:59:10,The user verified the subscription renewal but the system raised a validation exception.
ocr_batch_009.json:1163,ocr_batch_009.json,1163,BUG-002840,EXEC-000118,TC-016755,Project Dashboard,Subscriptions,"[""What"", ""Citizen"", ""Family"", ""Management"", ""Way""]","[""Suddenly"", ""Look"", ""Always"", ""Institution"", ""Clearly"", ""Their"", ""Audience"", ""Rich""]","[""File"", ""Edit"", ""View"", ""Reports"", ""Configuration""]","[""Confirm Think?""]","[""Anything List""]","[""The background job rejected the subscription renewal after verifying the related documents.""]","[""The sales representative escalated the POS receipt while ensuring all mandatory fields were populated.""]","{""example"": ""there"", ""surface"": ""wear"", ""ball"": ""chance"", ""discover"": ""less""}",1982-03-05T00:26:24,The API endpoint processed the subscription renewal triggering a workflow notification.
ocr_batch_009.json:1164,ocr_batch_009.json,1164,BUG-003408,EXEC-015879,TC-002048,Project Dashboard,Knowledge,"[""Coach"", ""Over"", ""Task"", ""Away"", ""Style""]","[""Like"", ""Lawyer"", ""Vote"", ""Recently"", ""Position"", ""Heavy""]","[""File"", ""Edit"", ""View"", ""Reports"", ""Configuration""]","[""Confirm Daughter?""]","[""Law List""]","[""""]","[""""]","{""must"": ""anything"", ""position"": ""billion"", ""yes"": ""and"", ""significant"": ""under""}",2002-06-14T20:16:14,The warehouse operator calculated the transfer which resulted in an AccessError.
ocr_batch_009.json:1165,ocr_batch_009.json,1165,BUG-006067,EXEC-002531,TC-009882,Subscriptions Dashboard,Rental,"[""From"", ""Person"", ""Eight"", ""Door"", ""Drug""]","[""Share"", ""Eat"", ""Green""]","[""File"", ""Edit"", ""View"", ""Reports"", ""Configuration""]","[""Confirm Bag?""]","[""Believe List""]","[""The accountant rejected the invoice triggering a workflow notification.""]","[""""]","{""a"": ""task"", ""student"": ""professor"", ""here"": ""world"", ""everyone"": ""defense"", ""involve"": ""address"", ""my"": ""seek""}",2003-03-03T18:54:16,The sales representative updated the POS receipt due to missing configuration settings. The accountant attempted to confirm the subscription renewal after verifying the related documents.
ocr_batch_009.json:1166,ocr_batch_009.json,1166,BUG-005183,EXEC-009130,TC-015511,Inventory Dashboard,Payroll,"[""Together"", ""Kind"", ""Teacher""]","[""Factor"", ""Task"", ""Collection"", ""Another"", ""Wind"", ""Century"", ""Performance""]","[""File"", ""Edit"", ""View"", ""Reports"", ""Configuration""]","[""Confirm Speech?""]","[""Full List""]","[""The accountant calculated the manufacturing order due to missing configuration settings.""]","[""The accountant validated the transfer triggering a workflow notification.""]","{""structure"": ""community"", ""truth"": ""that"", ""know"": ""local""}",1986-08-11T22:36:51,The warehouse operator deleted the invoice which resulted in an AccessError.
ocr_batch_009.json:1167,ocr_batch_009.json,1167,BUG-007920,EXEC-003120,TC-010341,Purchase Dashboard,Manufacturing,"[""Example"", ""Specific"", ""Page"", ""But"", ""Morning""]","[""Soon"", ""On"", ""Firm"", ""Case""]","[""File"", ""Edit"", ""View"", ""Reports"", ""Configuration""]","[""Confirm Dog?""]","[""Realize List""]","[""""]","[""The background job verified the incoming shipment due to missing configuration settings.""]","{""similar"": ""before"", ""responsibility"": ""our""}",2010-08-27T01:42:21,The user deleted the POS receipt but the system raised a validation exception. The accountant escalated the employee record due to missing configuration settings.
ocr_batch_009.json:1168,ocr_batch_009.json,1168,BUG-009609,EXEC-015996,TC-011792,eCommerce Dashboard,Quality,"[""Close"", ""Accept"", ""Management"", ""Today"", ""Chair""]","[""Raise"", ""Fast"", ""Project"", ""Where"", ""If""]","[""File"", ""Edit"", ""View"", ""Reports"", ""Configuration""]","[""Confirm Guy?""]","[""Site List""]","[""""]","[""The sales representative updated the manufacturing order after verifying the related documents.""]","{""list"": ""scene"", ""daughter"": ""tree"", ""yard"": ""view"", ""maintain"": ""when"", ""possible"": ""room""}",1991-06-29T20:06:26,The accountant calculated the invoice but the system raised a validation exception.
ocr_batch_009.json:1169,ocr_batch_009.json,1169,BUG-006985,EXEC-002483,TC-008913,Inventory Dashboard,Project,"[""Challenge"", ""Ahead""]","[""Purpose"", ""Color"", ""Could"", ""Always""]","[""File"", ""Edit"", ""View"", ""Reports"", ""Configuration""]","[""Confirm Total?""]","[""Relate List""]","[""""]","[""The sales representative attempted to confirm the POS receipt after verifying the related documents.""]","{""trade"": ""letter"", ""similar"": ""state"", ""school"": ""trade""}",2018-09-04T01:50:42,The sales representative validated the employee record due to missing configuration settings.
